Date,Season,Home Team,Away Team,FTHG,FTAG,Winner,Points_H,Points_A,xG_H,xG_A,Poss_H,Poss_A
2016-08-27,2016,Crystal Palace,Bournemouth,1,1,Unknown,0,0,2.67,2.18,54.3,45.7
2016-08-27,2016,Everton,Stoke,1,0,Everton,3,0,1.46,0.55,49.1,50.9
2016-08-27,2016,Hull,Man United,0,1,Unknown,0,0,3.22,2.39,45.3,54.7
2016-08-27,2016,Leicester,Swansea,2,1,Leicester,3,0,0.88,1.16,53.3,46.7
2016-08-27,2016,Southampton,Sunderland,1,1,Unknown,0,0,1.04,1.28,53.7,46.3
2016-08-27,2016,Tottenham,Liverpool,1,1,Unknown,0,0,1.98,1.82,51.4,48.6
2016-08-27,2016,Watford,Arsenal,1,3,Unknown,0,0,0.75,1.04,46.1,53.9
2016-08-28,2016,Man City,West Ham,3,1,Man City,3,0,1.09,2.71,58.4,41.6
2016-08-28,2016,West Brom,Middlesbrough,0,0,Unknown,0,0,3.33,0.71,54.2,45.8
2016-09-10,2016,Arsenal,Southampton,2,1,Arsenal,3,0,3.43,1.61,46.7,53.3
2016-09-10,2016,Bournemouth,West Brom,1,0,Bournemouth,3,0,1.63,2.62,52.7,47.3
2016-09-10,2016,Burnley,Hull,1,1,Unknown,0,0,3.27,2.04,52.5,47.5
2016-09-10,2016,Liverpool,Leicester,4,1,Liverpool,3,0,2.13,1.23,45.9,54.1
2016-09-10,2016,Man United,Man City,1,2,Unknown,0,0,1.31,1.55,54.1,45.9
2016-09-10,2016,Middlesbrough,Crystal Palace,1,2,Unknown,0,0,2.61,2.27,57.1,42.9
2016-09-10,2016,Stoke,Tottenham,0,4,Unknown,0,0,2.48,2.93,56.2,43.8
2016-09-10,2016,West Ham,Watford,2,4,Unknown,0,0,3.47,2.73,48.0,52.0
2016-09-11,2016,Swansea,Chelsea,2,2,Unknown,0,0,1.3,1.36,57.9,42.1
2016-09-12,2016,Sunderland,Everton,0,3,Unknown,0,0,2.52,3.0,50.1,49.9
2016-09-16,2016,Chelsea,Liverpool,1,2,Unknown,0,0,0.66,0.51,59.2,40.8
2016-09-17,2016,Everton,Middlesbrough,3,1,Everton,3,0,0.84,0.57,46.1,53.9
2016-09-17,2016,Hull,Arsenal,1,4,Unknown,0,0,0.51,2.56,52.3,47.7
2016-09-17,2016,Leicester,Burnley,3,0,Leicester,3,0,3.5,1.0,54.0,46.0
2016-09-17,2016,Man City,Bournemouth,4,0,Man City,3,0,2.91,0.65,48.7,51.3
2016-09-17,2016,West Brom,West Ham,4,2,West Brom,3,0,2.86,1.09,56.6,43.4
2016-09-18,2016,Crystal Palace,Stoke,4,1,Crystal Palace,3,0,2.03,1.57,54.4,45.6
2016-09-18,2016,Southampton,Swansea,1,0,Southampton,3,0,1.4,2.33,45.3,54.7
2016-09-18,2016,Tottenham,Sunderland,1,0,Tottenham,3,0,0.95,2.06,54.1,45.9
2016-09-18,2016,Watford,Man United,3,1,Watford,3,0,1.35,1.09,52.4,47.6
2016-09-24,2016,Arsenal,Chelsea,3,0,Arsenal,3,0,1.63,1.76,47.9,52.1
2016-09-24,2016,Bournemouth,Everton,1,0,Bournemouth,3,0,2.77,2.82,59.9,40.1
2016-09-24,2016,Liverpool,Hull,5,1,Liverpool,3,0,2.12,2.54,58.5,41.5
2016-09-24,2016,Man United,Leicester,4,1,Man United,3,0,0.73,1.31,49.4,50.6
2016-09-24,2016,Middlesbrough,Tottenham,1,2,Unknown,0,0,0.55,2.96,53.1,46.9
2016-09-24,2016,Stoke,West Brom,1,1,Unknown,0,0,0.81,2.27,49.7,50.3
2016-09-24,2016,Sunderland,Crystal Palace,2,3,Unknown,0,0,1.73,0.66,56.6,43.4
2016-09-24,2016,Swansea,Man City,1,3,Unknown,0,0,3.3,0.59,59.0,41.0
2016-09-25,2016,West Ham,Southampton,0,3,Unknown,0,0,2.41,0.92,50.4,49.6
2016-09-26,2016,Burnley,Watford,2,0,Burnley,3,0,2.91,2.32,57.1,42.9
2016-09-30,2016,Everton,Crystal Palace,1,1,Unknown,0,0,1.9,0.96,52.5,47.5
2016-10-01,2016,Hull,Chelsea,0,2,Unknown,0,0,1.58,1.78,50.9,49.1
2016-10-01,2016,Sunderland,West Brom,1,1,Unknown,0,0,0.83,0.73,59.1,40.9
2016-10-01,2016,Swansea,Liverpool,1,2,Unknown,0,0,3.13,2.8,52.7,47.3
2016-10-01,2016,Watford,Bournemouth,2,2,Unknown,0,0,2.85,1.36,52.0,48.0
2016-10-01,2016,West Ham,Middlesbrough,1,1,Unknown,0,0,1.0,2.77,55.1,44.9
2016-10-02,2016,Burnley,Arsenal,0,1,Unknown,0,0,2.04,2.86,48.9,51.1
2016-10-02,2016,Leicester,Southampton,0,0,Unknown,0,0,1.96,0.52,49.9,50.1
2016-10-02,2016,Man United,Stoke,1,1,Unknown,0,0,2.38,1.66,59.0,41.0
2016-10-02,2016,Tottenham,Man City,2,0,Tottenham,3,0,3.34,0.56,55.2,44.8
2016-10-15,2016,Arsenal,Swansea,3,2,Arsenal,3,0,2.24,2.77,57.4,42.6
2016-10-15,2016,Bournemouth,Hull,6,1,Bournemouth,3,0,2.12,1.8,49.1,50.9
2016-10-15,2016,Chelsea,Leicester,3,0,Chelsea,3,0,0.65,0.69,53.2,46.8
2016-10-15,2016,Crystal Palace,West Ham,0,1,Unknown,0,0,0.69,0.78,59.6,40.4
2016-10-15,2016,Man City,Everton,1,1,Unknown,0,0,1.06,1.46,49.8,50.2
2016-10-15,2016,Stoke,Sunderland,2,0,Stoke,3,0,0.6,2.85,47.4,52.6
2016-10-15,2016,West Brom,Tottenham,1,1,Unknown,0,0,2.73,2.23,52.7,47.3
2016-10-16,2016,Middlesbrough,Watford,0,1,Unknown,0,0,2.67,2.67,50.8,49.2
2016-10-16,2016,Southampton,Burnley,3,1,Southampton,3,0,0.91,1.42,47.4,52.6
2016-10-17,2016,Liverpool,Man United,0,0,Unknown,0,0,3.01,0.61,58.3,41.7
2016-10-22,2016,Arsenal,Middlesbrough,0,0,Unknown,0,0,0.96,2.94,59.9,40.1
2016-10-22,2016,Bournemouth,Tottenham,0,0,Unknown,0,0,1.4,0.54,53.5,46.5
2016-10-22,2016,Burnley,Everton,2,1,Burnley,3,0,1.25,2.87,56.6,43.4
2016-10-22,2016,Hull,Stoke,0,2,Unknown,0,0,1.62,1.42,57.9,42.1
2016-10-22,2016,Leicester,Crystal Palace,3,1,Leicester,3,0,1.26,0.53,55.5,44.5
2016-10-22,2016,Liverpool,West Brom,2,1,Liverpool,3,0,1.97,2.22,45.7,54.3
2016-10-22,2016,Swansea,Watford,0,0,Unknown,0,0,1.72,2.95,47.4,52.6
2016-10-22,2016,West Ham,Sunderland,1,0,West Ham,3,0,3.46,2.91,46.1,53.9
2016-10-23,2016,Chelsea,Man United,4,0,Chelsea,3,0,0.67,0.9,45.1,54.9
2016-10-23,2016,Man City,Southampton,1,1,Unknown,0,0,0.93,0.95,49.6,50.4
2016-10-29,2016,Crystal Palace,Liverpool,2,4,Unknown,0,0,0.66,1.91,50.9,49.1
2016-10-29,2016,Man United,Burnley,0,0,Unknown,0,0,2.38,2.09,48.6,51.4
2016-10-29,2016,Middlesbrough,Bournemouth,2,0,Middlesbrough,3,0,0.66,2.35,46.0,54.0
2016-10-29,2016,Sunderland,Arsenal,1,4,Unknown,0,0,3.01,0.95,52.9,47.1
2016-10-29,2016,Tottenham,Leicester,1,1,Unknown,0,0,2.04,2.9,49.1,50.9
2016-10-29,2016,Watford,Hull,1,0,Watford,3,0,2.08,2.1,56.9,43.1
2016-10-29,2016,West Brom,Man City,0,4,Unknown,0,0,2.18,2.62,45.1,54.9
2016-10-30,2016,Everton,West Ham,2,0,Everton,3,0,1.01,1.85,57.6,42.4
2016-10-30,2016,Southampton,Chelsea,0,2,Unknown,0,0,1.09,1.54,59.3,40.7
2016-10-31,2016,Stoke,Swansea,3,1,Stoke,3,0,1.46,2.94,55.7,44.3
2016-11-05,2016,Bournemouth,Sunderland,1,2,Unknown,0,0,2.28,1.96,56.0,44.0
2016-11-05,2016,Burnley,Crystal Palace,3,2,Burnley,3,0,1.13,2.67,59.0,41.0
2016-11-05,2016,Chelsea,Everton,5,0,Chelsea,3,0,0.85,2.88,48.1,51.9
2016-11-05,2016,Man City,Middlesbrough,1,1,Unknown,0,0,3.41,2.19,59.9,40.1
2016-11-05,2016,West Ham,Stoke,1,1,Unknown,0,0,0.57,1.87,56.6,43.4
2016-11-06,2016,Arsenal,Tottenham,1,1,Unknown,0,0,2.91,0.51,55.9,44.1
2016-11-06,2016,Hull,Southampton,2,1,Hull,3,0,2.86,0.6,50.4,49.6
2016-11-06,2016,Leicester,West Brom,1,2,Unknown,0,0,1.39,1.0,53.2,46.8
2016-11-06,2016,Liverpool,Watford,6,1,Liverpool,3,0,0.91,0.97,54.8,45.2
2016-11-06,2016,Swansea,Man United,1,3,Unknown,0,0,0.94,1.14,54.3,45.7
2016-11-19,2016,Crystal Palace,Man City,1,2,Unknown,0,0,2.59,1.26,55.6,44.4
2016-11-19,2016,Everton,Swansea,1,1,Unknown,0,0,2.43,1.4,46.2,53.8
2016-11-19,2016,Man United,Arsenal,1,1,Unknown,0,0,2.85,1.55,50.3,49.7
2016-11-19,2016,Southampton,Liverpool,0,0,Unknown,0,0,3.31,0.75,51.5,48.5
2016-11-19,2016,Stoke,Bournemouth,0,1,Unknown,0,0,2.58,0.61,48.9,51.1
2016-11-19,2016,Sunderland,Hull,3,0,Sunderland,3,0,0.97,2.18,47.6,52.4
2016-11-19,2016,Tottenham,West Ham,3,2,Tottenham,3,0,1.23,1.84,47.1,52.9
2016-11-19,2016,Watford,Leicester,2,1,Watford,3,0,3.03,1.61,50.5,49.5
2016-11-20,2016,Middlesbrough,Chelsea,0,1,Unknown,0,0,1.13,2.09,52.4,47.6
2016-11-21,2016,West Brom,Burnley,4,0,West Brom,3,0,0.72,2.57,45.9,54.1
2016-11-26,2016,Burnley,Man City,1,2,Unknown,0,0,2.61,1.57,59.2,40.8
2016-11-26,2016,Chelsea,Tottenham,2,1,Chelsea,3,0,1.71,2.1,56.5,43.5
2016-11-26,2016,Hull,West Brom,1,1,Unknown,0,0,3.26,2.88,56.0,44.0
2016-11-26,2016,Leicester,Middlesbrough,2,2,Unknown,0,0,2.45,2.6,47.6,52.4
2016-11-26,2016,Liverpool,Sunderland,2,0,Liverpool,3,0,0.77,1.57,54.1,45.9
2016-11-26,2016,Swansea,Crystal Palace,5,4,Swansea,3,0,3.34,2.11,52.9,47.1
2016-11-27,2016,Arsenal,Bournemouth,3,1,Arsenal,3,0,1.28,0.94,59.7,40.3
2016-11-27,2016,Man United,West Ham,1,1,Unknown,0,0,1.51,1.9,56.2,43.8
2016-11-27,2016,Southampton,Everton,1,0,Southampton,3,0,1.71,2.95,53.6,46.4
2016-11-27,2016,Watford,Stoke,0,1,Unknown,0,0,0.65,1.8,57.8,42.2
2016-12-03,2016,Crystal Palace,Southampton,3,0,Crystal Palace,3,0,1.99,2.82,47.3,52.7
2016-12-03,2016,Man City,Chelsea,1,3,Unknown,0,0,0.87,1.52,45.2,54.8
2016-12-03,2016,Stoke,Burnley,2,0,Stoke,3,0,1.7,3.0,55.4,44.6
2016-12-03,2016,Sunderland,Leicester,2,1,Sunderland,3,0,1.55,1.95,46.5,53.5
2016-12-03,2016,Tottenham,Swansea,5,0,Tottenham,3,0,2.82,0.61,46.7,53.3
2016-12-03,2016,West Brom,Watford,3,1,West Brom,3,0,2.91,1.97,56.2,43.8
2016-12-03,2016,West Ham,Arsenal,1,5,Unknown,0,0,0.96,1.19,49.1,50.9
2016-12-04,2016,Bournemouth,Liverpool,4,3,Bournemouth,3,0,1.6,0.58,54.4,45.6
2016-12-04,2016,Everton,Man United,1,1,Unknown,0,0,1.62,2.55,58.8,41.2
2016-12-05,2016,Middlesbrough,Hull,1,0,Middlesbrough,3,0,0.95,1.19,49.7,50.3
2016-12-10,2016,Arsenal,Stoke,3,1,Arsenal,3,0,2.9,2.49,48.3,51.7
2016-12-10,2016,Burnley,Bournemouth,3,2,Burnley,3,0,2.62,1.22,46.6,53.4
2016-12-10,2016,Hull,Crystal Palace,3,3,Unknown,0,0,1.07,0.99,47.0,53.0
2016-12-10,2016,Leicester,Man City,4,2,Leicester,3,0,1.6,2.93,45.9,54.1
2016-12-10,2016,Swansea,Sunderland,3,0,Swansea,3,0,0.82,1.4,46.3,53.7
2016-12-10,2016,Watford,Everton,3,2,Watford,3,0,2.38,2.0,51.5,48.5
2016-12-11,2016,Chelsea,West Brom,1,0,Chelsea,3,0,0.86,2.02,49.8,50.2
2016-12-11,2016,Liverpool,West Ham,2,2,Unknown,0,0,3.46,1.9,55.6,44.4
2016-12-11,2016,Man United,Tottenham,1,0,Man United,3,0,2.84,2.79,58.1,41.9
2016-12-11,2016,Southampton,Middlesbrough,1,0,Southampton,3,0,1.67,2.19,56.8,43.2
2016-12-13,2016,Bournemouth,Leicester,1,0,Bournemouth,3,0,2.24,1.51,53.0,47.0
2016-12-13,2016,Everton,Arsenal,2,1,Everton,3,0,3.23,2.66,46.5,53.5
2016-12-14,2016,Crystal Palace,Man United,1,2,Unknown,0,0,2.16,0.95,55.6,44.4
2016-12-14,2016,Man City,Watford,2,0,Man City,3,0,1.02,1.86,50.4,49.6
2016-12-14,2016,Middlesbrough,Liverpool,0,3,Unknown,0,0,1.64,2.88,46.3,53.7
2016-12-14,2016,Stoke,Southampton,0,0,Unknown,0,0,3.03,2.06,57.6,42.4
2016-12-14,2016,Sunderland,Chelsea,0,1,Unknown,0,0,2.43,2.54,50.1,49.9
2016-12-14,2016,Tottenham,Hull,3,0,Tottenham,3,0,2.45,2.13,48.3,51.7
2016-12-14,2016,West Brom,Swansea,3,1,West Brom,3,0,3.1,2.6,58.1,41.9
2016-12-14,2016,West Ham,Burnley,1,0,West Ham,3,0,3.18,2.86,58.5,41.5
2016-12-17,2016,Crystal Palace,Chelsea,0,1,Unknown,0,0,3.26,1.18,50.1,49.9
2016-12-17,2016,Middlesbrough,Swansea,3,0,Middlesbrough,3,0,0.78,0.92,50.3,49.7
2016-12-17,2016,Stoke,Leicester,2,2,Unknown,0,0,2.13,1.71,53.7,46.3
2016-12-17,2016,Sunderland,Watford,1,0,Sunderland,3,0,2.72,2.25,56.0,44.0
2016-12-17,2016,West Brom,Man United,0,2,Unknown,0,0,2.77,1.07,45.9,54.1
2016-12-17,2016,West Ham,Hull,1,0,West Ham,3,0,2.32,0.51,53.9,46.1
2016-12-18,2016,Bournemouth,Southampton,1,3,Unknown,0,0,1.0,1.36,59.3,40.7
2016-12-18,2016,Man City,Arsenal,2,1,Man City,3,0,2.89,2.92,48.9,51.1
2016-12-18,2016,Tottenham,Burnley,2,1,Tottenham,3,0,2.66,2.24,58.6,41.4
2016-12-19,2016,Everton,Liverpool,0,1,Unknown,0,0,0.76,1.5,59.3,40.7
2016-12-26,2016,Arsenal,West Brom,1,0,Arsenal,3,0,1.89,0.98,49.0,51.0
2016-12-26,2016,Burnley,Middlesbrough,1,0,Burnley,3,0,1.02,1.39,56.3,43.7
2016-12-26,2016,Chelsea,Bournemouth,3,0,Chelsea,3,0,1.51,0.92,48.6,51.4
2016-12-26,2016,Hull,Man City,0,3,Unknown,0,0,0.55,0.77,56.1,43.9
2016-12-26,2016,Leicester,Everton,0,2,Unknown,0,0,1.7,2.77,57.0,43.0
2016-12-26,2016,Man United,Sunderland,3,1,Man United,3,0,2.15,2.99,48.7,51.3
2016-12-26,2016,Swansea,West Ham,1,4,Unknown,0,0,2.36,0.91,55.7,44.3
2016-12-26,2016,Watford,Crystal Palace,1,1,Unknown,0,0,2.49,0.64,57.2,42.8
2016-12-27,2016,Liverpool,Stoke,4,1,Liverpool,3,0,3.01,1.32,50.4,49.6
2016-12-28,2016,Southampton,Tottenham,1,4,Unknown,0,0,1.15,1.65,47.5,52.5
2016-12-30,2016,Hull,Everton,2,2,Unknown,0,0,0.86,1.01,46.4,53.6
2016-12-31,2016,Burnley,Sunderland,4,1,Burnley,3,0,3.05,1.25,53.6,46.4
2016-12-31,2016,Chelsea,Stoke,4,2,Chelsea,3,0,0.97,1.0,59.7,40.3
2016-12-31,2016,Leicester,West Ham,1,0,Leicester,3,0,3.42,2.44,57.3,42.7
2016-12-31,2016,Liverpool,Man City,1,0,Liverpool,3,0,3.03,2.28,51.5,48.5
2016-12-31,2016,Man United,Middlesbrough,2,1,Man United,3,0,2.0,2.09,53.0,47.0
2016-12-31,2016,Southampton,West Brom,1,2,Unknown,0,0,3.44,1.47,49.2,50.8
2016-12-31,2016,Swansea,Bournemouth,0,3,Unknown,0,0,0.79,2.77,47.4,52.6
2017-01-01,2017,Arsenal,Crystal Palace,2,0,Arsenal,3,0,1.41,2.92,52.2,47.8
2017-01-01,2017,Watford,Tottenham,1,4,Unknown,0,0,2.41,0.93,52.0,48.0
2017-01-02,2017,Everton,Southampton,3,0,Everton,3,0,1.55,1.06,52.8,47.2
2017-01-02,2017,Man City,Burnley,2,1,Man City,3,0,3.29,1.81,59.3,40.7
2017-01-02,2017,Middlesbrough,Leicester,0,0,Unknown,0,0,0.7,0.73,54.1,45.9
2017-01-02,2017,Sunderland,Liverpool,2,2,Unknown,0,0,2.15,1.59,54.1,45.9
2017-01-02,2017,West Brom,Hull,3,1,West Brom,3,0,2.27,1.95,46.9,53.1
2017-01-02,2017,West Ham,Man United,0,2,Unknown,0,0,2.46,1.81,59.9,40.1
2017-01-03,2017,Bournemouth,Arsenal,3,3,Unknown,0,0,1.27,1.33,56.6,43.4
2017-01-03,2017,Crystal Palace,Swansea,1,2,Unknown,0,0,1.59,1.86,58.2,41.8
2017-01-03,2017,Stoke,Watford,2,0,Stoke,3,0,3.03,2.9,51.2,48.8
2017-01-04,2017,Tottenham,Chelsea,2,0,Tottenham,3,0,1.08,1.02,52.5,47.5
2017-01-14,2017,Burnley,Southampton,1,0,Burnley,3,0,2.98,2.14,52.8,47.2
2017-01-14,2017,Hull,Bournemouth,3,1,Hull,3,0,2.19,0.61,47.9,52.1
2017-01-14,2017,Leicester,Chelsea,0,3,Unknown,0,0,2.79,0.67,55.3,44.7
2017-01-14,2017,Sunderland,Stoke,1,3,Unknown,0,0,2.64,1.88,58.5,41.5
2017-01-14,2017,Swansea,Arsenal,0,4,Unknown,0,0,1.12,0.76,47.5,52.5
2017-01-14,2017,Tottenham,West Brom,4,0,Tottenham,3,0,2.21,0.56,46.3,53.7
2017-01-14,2017,Watford,Middlesbrough,0,0,Unknown,0,0,3.1,0.93,56.1,43.9
2017-01-14,2017,West Ham,Crystal Palace,3,0,West Ham,3,0,1.8,1.91,49.1,50.9
2017-01-15,2017,Everton,Man City,4,0,Everton,3,0,3.4,2.26,54.4,45.6
2017-01-15,2017,Man United,Liverpool,1,1,Unknown,0,0,1.86,1.01,55.4,44.6
2017-01-21,2017,Bournemouth,Watford,2,2,Unknown,0,0,0.93,2.17,49.8,50.2
2017-01-21,2017,Crystal Palace,Everton,0,1,Unknown,0,0,1.67,0.96,57.2,42.8
2017-01-21,2017,Liverpool,Swansea,2,3,Unknown,0,0,3.36,2.03,53.2,46.8
2017-01-21,2017,Man City,Tottenham,2,2,Unknown,0,0,1.46,1.53,58.0,42.0
2017-01-21,2017,Middlesbrough,West Ham,1,3,Unknown,0,0,3.1,2.13,56.4,43.6
2017-01-21,2017,Stoke,Man United,1,1,Unknown,0,0,3.14,2.99,58.0,42.0
2017-01-21,2017,West Brom,Sunderland,2,0,West Brom,3,0,1.55,2.84,45.3,54.7
2017-01-22,2017,Arsenal,Burnley,2,1,Arsenal,3,0,0.75,0.51,48.7,51.3
2017-01-22,2017,Chelsea,Hull,2,0,Chelsea,3,0,2.67,2.71,46.4,53.6
2017-01-22,2017,Southampton,Leicester,3,0,Southampton,3,0,1.43,0.67,51.6,48.4
2017-01-31,2017,Arsenal,Watford,1,2,Unknown,0,0,2.85,2.88,58.3,41.7
2017-01-31,2017,Bournemouth,Crystal Palace,0,2,Unknown,0,0,1.83,1.2,52.0,48.0
2017-01-31,2017,Burnley,Leicester,1,0,Burnley,3,0,1.96,1.46,57.7,42.3
2017-01-31,2017,Liverpool,Chelsea,1,1,Unknown,0,0,2.83,0.73,49.9,50.1
2017-01-31,2017,Middlesbrough,West Brom,1,1,Unknown,0,0,1.65,0.78,50.1,49.9
2017-01-31,2017,Sunderland,Tottenham,0,0,Unknown,0,0,1.83,2.32,58.4,41.6
2017-01-31,2017,Swansea,Southampton,2,1,Swansea,3,0,1.63,2.86,51.4,48.6
2017-02-01,2017,Man United,Hull,0,0,Unknown,0,0,1.6,2.03,56.8,43.2
2017-02-01,2017,Stoke,Everton,1,1,Unknown,0,0,2.08,2.29,48.5,51.5
2017-02-01,2017,West Ham,Man City,0,4,Unknown,0,0,2.93,2.4,59.2,40.8
2017-02-04,2017,Chelsea,Arsenal,3,1,Chelsea,3,0,1.59,1.16,53.6,46.4
2017-02-04,2017,Crystal Palace,Sunderland,0,4,Unknown,0,0,2.07,0.61,56.4,43.6
2017-02-04,2017,Everton,Bournemouth,6,3,Everton,3,0,2.51,0.5,46.3,53.7
2017-02-04,2017,Hull,Liverpool,2,0,Hull,3,0,1.31,1.38,52.4,47.6
2017-02-04,2017,Southampton,West Ham,1,3,Unknown,0,0,1.33,1.1,58.5,41.5
2017-02-04,2017,Tottenham,Middlesbrough,1,0,Tottenham,3,0,3.3,0.66,58.2,41.8
2017-02-04,2017,Watford,Burnley,2,1,Watford,3,0,2.67,0.95,45.7,54.3
2017-02-04,2017,West Brom,Stoke,1,0,West Brom,3,0,2.23,0.81,49.6,50.4
2017-02-05,2017,Leicester,Man United,0,3,Unknown,0,0,2.44,2.79,51.6,48.4
2017-02-05,2017,Man City,Swansea,2,1,Man City,3,0,0.59,0.85,47.6,52.4
2017-02-11,2017,Arsenal,Hull,2,0,Arsenal,3,0,2.35,1.84,55.9,44.1
2017-02-11,2017,Liverpool,Tottenham,2,0,Liverpool,3,0,2.03,1.98,47.8,52.2
2017-02-11,2017,Man United,Watford,2,0,Man United,3,0,2.14,1.86,50.2,49.8
2017-02-11,2017,Middlesbrough,Everton,0,0,Unknown,0,0,1.58,0.75,54.9,45.1
2017-02-11,2017,Stoke,Crystal Palace,1,0,Stoke,3,0,0.74,1.3,52.2,47.8
2017-02-11,2017,Sunderland,Southampton,0,4,Unknown,0,0,1.08,0.63,56.1,43.9
2017-02-11,2017,West Ham,West Brom,2,2,Unknown,0,0,3.35,1.49,59.4,40.6
2017-02-12,2017,Burnley,Chelsea,1,1,Unknown,0,0,1.73,0.97,46.7,53.3
2017-02-12,2017,Swansea,Leicester,2,0,Swansea,3,0,1.9,1.9,55.6,44.4
2017-02-13,2017,Bournemouth,Man City,0,2,Unknown,0,0,0.66,2.23,48.5,51.5
2017-02-25,2017,Chelsea,Swansea,3,1,Chelsea,3,0,0.61,1.83,51.2,48.8
2017-02-25,2017,Crystal Palace,Middlesbrough,1,0,Crystal Palace,3,0,2.65,1.59,45.5,54.5
2017-02-25,2017,Everton,Sunderland,2,0,Everton,3,0,2.11,1.47,47.0,53.0
2017-02-25,2017,Hull,Burnley,1,1,Unknown,0,0,2.03,2.6,49.8,50.2
2017-02-25,2017,Watford,West Ham,1,1,Unknown,0,0,1.23,1.05,50.1,49.9
2017-02-25,2017,West Brom,Bournemouth,2,1,West Brom,3,0,2.73,2.34,58.5,41.5
2017-02-26,2017,Tottenham,Stoke,4,0,Tottenham,3,0,1.0,2.39,56.1,43.9
2017-02-27,2017,Leicester,Liverpool,3,1,Leicester,3,0,1.07,1.55,59.6,40.4
2017-03-04,2017,Leicester,Hull,3,1,Leicester,3,0,1.88,1.24,54.0,46.0
2017-03-04,2017,Liverpool,Arsenal,3,1,Liverpool,3,0,1.36,1.68,48.6,51.4
2017-03-04,2017,Man United,Bournemouth,1,1,Unknown,0,0,1.24,0.73,49.9,50.1
2017-03-04,2017,Stoke,Middlesbrough,2,0,Stoke,3,0,2.44,0.61,49.8,50.2
2017-03-04,2017,Swansea,Burnley,3,2,Swansea,3,0,2.45,0.78,49.9,50.1
2017-03-04,2017,Watford,Southampton,3,4,Unknown,0,0,2.97,0.97,55.1,44.9
2017-03-04,2017,West Brom,Crystal Palace,0,2,Unknown,0,0,1.75,1.76,53.0,47.0
2017-03-05,2017,Sunderland,Man City,0,2,Unknown,0,0,0.72,2.62,50.8,49.2
2017-03-05,2017,Tottenham,Everton,3,2,Tottenham,3,0,1.32,1.09,47.2,52.8
2017-03-06,2017,West Ham,Chelsea,1,2,Unknown,0,0,3.44,2.84,45.3,54.7
2017-03-08,2017,Man City,Stoke,0,0,Unknown,0,0,2.29,2.89,48.3,51.7
2017-03-11,2017,Bournemouth,West Ham,3,2,Bournemouth,3,0,2.63,2.9,46.6,53.4
2017-03-11,2017,Everton,West Brom,3,0,Everton,3,0,0.52,2.59,56.8,43.2
2017-03-11,2017,Hull,Swansea,2,1,Hull,3,0,2.05,1.41,46.7,53.3
2017-03-12,2017,Liverpool,Burnley,2,1,Liverpool,3,0,0.61,0.68,55.9,44.1
2017-03-18,2017,Bournemouth,Swansea,2,0,Bournemouth,3,0,2.21,1.92,50.8,49.2
2017-03-18,2017,Crystal Palace,Watford,1,0,Crystal Palace,3,0,3.26,1.9,46.1,53.9
2017-03-18,2017,Everton,Hull,4,0,Everton,3,0,3.41,2.62,57.2,42.8
2017-03-18,2017,Stoke,Chelsea,1,2,Unknown,0,0,2.12,2.99,53.7,46.3
2017-03-18,2017,Sunderland,Burnley,0,0,Unknown,0,0,1.87,1.77,48.5,51.5
2017-03-18,2017,West Brom,Arsenal,3,1,West Brom,3,0,3.34,1.36,58.4,41.6
2017-03-18,2017,West Ham,Leicester,2,3,Unknown,0,0,2.52,0.96,45.7,54.3
2017-03-19,2017,Man City,Liverpool,1,1,Unknown,0,0,0.69,0.51,48.0,52.0
2017-03-19,2017,Middlesbrough,Man United,1,3,Unknown,0,0,1.9,1.77,56.3,43.7
2017-03-19,2017,Tottenham,Southampton,2,1,Tottenham,3,0,1.22,1.89,55.6,44.4
2017-04-01,2017,Burnley,Tottenham,0,2,Unknown,0,0,1.91,2.56,49.3,50.7
2017-04-01,2017,Chelsea,Crystal Palace,1,2,Unknown,0,0,1.87,1.76,45.9,54.1
2017-04-01,2017,Hull,West Ham,2,1,Hull,3,0,2.25,2.79,57.9,42.1
2017-04-01,2017,Leicester,Stoke,2,0,Leicester,3,0,1.57,2.07,49.7,50.3
2017-04-01,2017,Liverpool,Everton,3,1,Liverpool,3,0,0.99,2.6,47.9,52.1
2017-04-01,2017,Man United,West Brom,0,0,Unknown,0,0,2.01,0.87,52.7,47.3
2017-04-01,2017,Southampton,Bournemouth,0,0,Unknown,0,0,2.99,2.64,58.7,41.3
2017-04-01,2017,Watford,Sunderland,1,0,Watford,3,0,2.49,2.19,45.7,54.3
2017-04-02,2017,Arsenal,Man City,2,2,Unknown,0,0,1.52,0.93,56.5,43.5
2017-04-02,2017,Swansea,Middlesbrough,0,0,Unknown,0,0,3.31,0.97,53.6,46.4
2017-04-04,2017,Burnley,Stoke,1,0,Burnley,3,0,3.24,2.82,51.4,48.6
2017-04-04,2017,Leicester,Sunderland,2,0,Leicester,3,0,1.13,0.58,56.2,43.8
2017-04-04,2017,Man United,Everton,1,1,Unknown,0,0,0.62,1.66,59.5,40.5
2017-04-04,2017,Watford,West Brom,2,0,Watford,3,0,2.72,1.28,48.4,51.6
2017-04-05,2017,Arsenal,West Ham,3,0,Arsenal,3,0,2.98,2.16,47.2,52.8
2017-04-05,2017,Chelsea,Man City,2,1,Chelsea,3,0,3.4,2.6,58.7,41.3
2017-04-05,2017,Hull,Middlesbrough,4,2,Hull,3,0,3.17,1.4,55.0,45.0
